code;name;province_id;url
141000;Gunung Mas;14;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/141000/1
141100;Pulang Pisau;14;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/141100/1
141200;Murung Raya;14;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/141200/1
141300;Barito Timur;14;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/141300/1
146000;Palangka Raya;14;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/146000/1
150100;Banjar;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150100/1
150200;Tanah Laut;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150200/1
150300;Barito Kuala;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150300/1
150400;Tapin;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150400/1
150500;Hulu Sungai Selatan;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150500/1
150600;Hulu Sungai Tengah;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150600/1
150700;Hulu Sungai Utara;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150700/1
150800;Tabalong;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150800/1
150900;Kotabaru;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/150900/1
151000;Balangan;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/151000/1
151100;Tanah Bumbu;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/151100/1
156000;Banjarmasin;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/156000/1
156100;Banjarbaru;15;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/156100/1
160100;Paser;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/160100/1
160200;Kutai Kartanegara;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/160200/1
160300;Berau;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/160300/1
160900;Kutai Barat;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/160900/1
161000;Kutai Timur;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/161000/1
161100;Penajam Paser Utara;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/161100/1
161200;Mahakam Ulu;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/161200/1
166000;Samarinda;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/166000/1
166100;Balikpapan;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/166100/1
166300;Bontang;16;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/166300/1
170100;Bolaang Mongondow;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170100/1
170200;Minahasa;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170200/1
170300;Kep. Sangihe;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170300/1
170400;Kepulauan Talaud;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170400/1
170500;Minahasa Selatan;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170500/1
170600;Minahasa Utara;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170600/1
170800;Bolaang Mongondow Utara;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170800/1
170900;Kepulauan Siau Tagulandang Biaro;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/170900/1
171000;Minahasa Tenggara;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/171000/1
171100;Bolaang Mongondow Timur;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/171100/1
171200;Bolaang Mongondow Selatan;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/171200/1
176000;Manado;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/176000/1
176100;Bitung;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/176100/1
176200;Tomohon;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/176200/1
176300;Kotamobagu;17;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/176300/1
180100;Banggai Kepulauan;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180100/1
180200;Donggala;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180200/1
180300;Poso;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180300/1
180400;Banggai;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180400/1
180500;Buol;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180500/1
180600;Tolitoli;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180600/1
180700;Morowali;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180700/1
180800;Parigi Moutong;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180800/1
180900;Tojo Una-Una;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/180900/1
181000;Sigi;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/181000/1
181100;Banggai Laut;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/181100/1
181200;Morowali Utara;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/181200/1
186000;Palu;18;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/186000/1
190100;Maros;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190100/1
190200;Pangkajene Kepulauan;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190200/1
190300;Gowa;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190300/1
190400;Takalar;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190400/1
190500;Jeneponto;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190500/1
190600;Barru;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190600/1
190700;Bone;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190700/1
190800;Wajo;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190800/1
190900;Soppeng;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/190900/1
191000;Bantaeng;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191000/1
191100;Bulukumba;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191100/1
191200;Sinjai;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191200/1
191300;Kepulauan Selayar;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191300/1
191400;Pinrang;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191400/1
191500;Sidenreng Rappang;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191500/1
191600;Enrekang;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191600/1
191700;Luwu;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191700/1
191800;Tana Toraja;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/191800/1
192400;Luwu Utara;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/192400/1
192600;Luwu Timur;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/192600/1
192700;Toraja Utara;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/192700/1
196000;Makassar;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/196000/1
196100;Parepare;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/196100/1
196200;Palopo;19;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/196200/1
200100;Konawe;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200100/1
200200;Muna;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200200/1
200300;Buton;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200300/1
200400;Kolaka;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200400/1
200500;Konawe Selatan;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200500/1
200600;Wakatobi;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200600/1
200700;Bombana;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200700/1
200800;Kolaka Utara;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200800/1
200900;Konawe Utara;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/200900/1
201000;Buton Utara;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/201000/1
201100;Kolaka Timur;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/201100/1
201200;Konawe Kepulauan;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/201200/1
201300;Muna Barat;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/201300/1
201400;Buton Selatan;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/201400/1
201600;Buton Tengah;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/201600/1
206000;Kendari;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/206000/1
206100;Baubau;20;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/206100/1
210100;Maluku Tengah;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210100/1
210200;Maluku Tenggara;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210200/1
210300;Buru;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210300/1
210400;Kepulauan Tanimbar;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210400/1
210500;Seram Bagian Barat;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210500/1
210600;Seram Bagian Timur;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210600/1
210700;Kepulauan Aru;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210700/1
210800;Maluku Barat Daya;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210800/1
210900;Buru Selatan;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/210900/1
216000;Ambon;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/216000/1
216100;Tual;21;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/216100/1
220100;Buleleng;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220100/1
220200;Jembrana;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220200/1
220300;Tabanan;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220300/1
220400;Badung;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220400/1
220500;Gianyar;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220500/1
220600;Klungkung;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220600/1
220700;Bangli;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220700/1
220800;Karang Asem;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/220800/1
226000;Denpasar;22;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/226000/1
230100;Lombok Barat;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230100/1
230200;Lombok Tengah;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230200/1
230300;Lombok Timur;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230300/1
230400;Sumbawa;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230400/1
230500;Dompu;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230500/1
230600;Bima;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230600/1
230700;Sumbawa Barat;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230700/1
230800;Lombok Utara;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/230800/1
236000;Mataram;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/236000/1
236100;Bima;23;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/236100/1
240100;Kupang;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240100/1
240300;Timor Tengah Selatan;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240300/1
240400;Timor Tengah Utara;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240400/1
240500;Belu;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240500/1
240600;Alor;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240600/1
240700;Flores Timur;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240700/1
240800;Sikka;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240800/1
240900;Ende;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/240900/1
241000;Ngada;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241000/1
241100;Manggarai;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241100/1
241200;Sumba Timur;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241200/1
241300;Sumba Barat;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241300/1
241400;Lembata;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241400/1
241500;Rote-Ndao;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241500/1
241600;Manggarai Barat;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241600/1
241700;Nagekeo;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241700/1
241800;Sumba Tengah;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241800/1
241900;Sumba Barat Daya;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/241900/1
242000;Manggarai Timur;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/242000/1
242100;Sabu Raijua;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/242100/1
242200;Malaka;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/242200/1
246000;Kupang;24;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/246000/1
250100;Jayapura;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/250100/1
250200;Biak Numfor;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/250200/1
250300;Kepulauan Yapen;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/250300/1
251900;Sarmi;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/251900/1
252000;Keerom;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/252000/1
252600;Waropen;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/252600/1
252700;Supiori;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/252700/1
252800;Memberamo Raya;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/252800/1
256000;Jayapura;25;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/256000/1
260100;Bengkulu Utara;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260100/1
260200;Rejang Lebong;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260200/1
260300;Bengkulu Selatan;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260300/1
260400;Muko-muko;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260400/1
260500;Kepahiang;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260500/1
260600;Lebong;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260600/1
260700;Kaur;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260700/1
260800;Seluma;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260800/1
260900;Bengkulu Tengah;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/260900/1
266000;Bengkulu;26;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/266000/1
270100;Pulau Taliabu;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270100/1
270200;Halmahera Tengah;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270200/1
270300;Halmahera Barat;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270300/1
270400;halmahera Utara;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270400/1
270500;Halmahera Selatan;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270500/1
270600;Halmahera Timur;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270600/1
270700;Kepulauan Sula;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270700/1
270800;Kepulauan Morotai;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/270800/1
276000;Ternate;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/276000/1
276100;Tidore Kepulauan;27;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/276100/1
280100;Pandeglang;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/280100/1
280200;Lebak;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/280200/1
280300;Tangerang;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/280300/1
280400;Serang;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/280400/1
286000;Cilegon;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/286000/1
286100;Tangerang;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/286100/1
286200;Serang;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/286200/1
286300;Tangerang Selatan;28;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/286300/1
290100;Bangka;29;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/290100/1
290200;Belitung;29;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/290200/1
290300;Bangka Tengah;29;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/290300/1
290400;Bangka Barat;29;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/290400/1
290500;Bangka Selatan;29;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/290500/1
290600;Belitung Timur;29;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/290600/1
296000;Pangkalpinang;29;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/296000/1
300100;Boalemo;30;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/300100/1
300200;Gorontalo;30;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/300200/1
300300;Pohuwato;30;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/300300/1
300400;Bone Bolango;30;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/300400/1
300500;Gorontalo Utara;30;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/300500/1
306000;Gorontalo;30;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/306000/1
310100;Bintan;31;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/310100/1
310200;Karimun;31;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/310200/1
310300;Natuna;31;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/310300/1
310400;Lingga;31;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/310400/1
310500;Kepulauan Anambas;31;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/310500/1
316000;Batam;31;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/316000/1
316100;Tanjungpinang;31;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/316100/1
320100;Fak-Fak;32;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/320100/1
320200;Kaimana;32;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/320200/1
320300;Teluk Wondama;32;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/320300/1
320400;Teluk Bintuni;32;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/320400/1
320500;Manokwari;32;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/320500/1
321100;Pegunungan Arfak;32;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/321100/1
321200;Manokwari Selatan;32;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/321200/1
330100;Mamuju;33;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/330100/1
330200;Pasangkayu;33;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/330200/1
330300;Polewali Mandar;33;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/330300/1
330400;Mamasa;33;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/330400/1
330500;Majene;33;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/330500/1
330600;Mamuju Tengah;33;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/330600/1
340100;Malinau;34;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/340100/1
340200;Bulungan;34;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/340200/1
340300;Tana Tidung;34;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/340300/1
340500;Nunukan;34;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/340500/1
346000;Tarakan;34;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/346000/1
350100;da;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/350100/1
350200;;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/350200/1
350300;;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/350300/1
350400;sia;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/350400/1
350500;ar;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/350500/1
350600;ina;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/350600/1
350800;Saudi;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/350800/1
351000;pura;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/351000/1
351200;and;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/351200/1
351300;n;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/351300/1
351400;;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/351400/1
351500;i Darussalam;35;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/351500/1
360100;Nabire;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360100/1
360200;Puncak Jaya;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360200/1
360300;Paniai;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360300/1
360400;Mimika;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360400/1
360500;Puncak;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360500/1
360600;Dogiyai;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360600/1
360700;Intan Jaya;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360700/1
360800;Deiyai;36;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/360800/1
370100;Merauke;37;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/370100/1
370200;Boven Digoel;37;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/370200/1
370300;Mappi;37;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/370300/1
370400;Asmat;37;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/370400/1
380100;Jayawijaya;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380100/1
380200;Pegunungan Bintang;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380200/1
380300;Yahukimo;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380300/1
380400;Tolikara;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380400/1
380500;Mamberamo Tengah;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380500/1
380600;Yalimo;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380600/1
380700;Lanny Jaya;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380700/1
380800;Nduga;38;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/380800/1
390100;Maybrat;39;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/390100/1
390200;Raja Ampat;39;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/390200/1
390300;Sorong Selatan;39;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/390300/1
390400;Sorong;39;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/390400/1
390500;Tambrauw;39;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/390500/1
390600;Sorong;39;https://referensi.data.kemdikbud.go.id/pendidikan/dikdas/390600/1